"word1","word2","n"
"inspection","procedures",506
"install","radiation",506
"property","drainpipe",506
"radiation","equipment",506
"restaurant","inspection",506
"including","syringes",505
"medical","waste",505
"waste","including",505
"building","past",501
"construction","jobs",501
"current","construction",501
"license","status",501
"skilled","trade",501
"trade","license",501
"bike","chained",499
"chained","bike",499
"unusable","chained",499
"cannabis","marijuana",497
"financial","aid",497
"legislation","legalizing",497
"car","repair",496
"rules","regulations",492
"training","requirements",492
"amr","devices",491
"automated","meter",491
"meter","reading",491
"occupancy","residential",491
"reading","amr",491
"residential","facility",491
"federal","jury",489
"final","disposition",489
"jury","duty",489
"official","court",489
"adult","vaccinations",487
"school","district",486
"construction","material",483
"store","construction",483
"mentally","ill",481
"money","owed",481
"recovering","money",481
"apartment","loft",480
"loft","public",480
"kindergarten","program",478
"school","kindergarten",478
"academic","programs",477
"campus","locations",477
"including","campus",477
"locations","academic",477
"public","university",477
"university","system",477
"building's","janitor",475
"residential","building's",475
"owned","garage",472
"medical","care",470
"exchange","refund",469
"report","drinking",469
"social","club",469
"unlicensed","establishment",469
"audio","video",468
"computer","equipment",468
"video","photo",468
"unsanitary","conditions",466
"window","guards",465
"activity","assault",463
"city","employee",463
"illegal","activity",463
"suspected","wrongdoing",463
"support","hotline",462
"payroll","information",461
"annual","report",459
"bug","annual",459
"building","management",459
"including","bed",459
"maintenance","resources",459
"report","filing",459
"resources","including",459
"disabled","homeowners",451
"unsanitary","food",449
"business","certificate",448
"hygiene","publication",448
"mental","hygiene",448
"publication","check",448
"coronavirus","vaccination",441
"eligible","low",441
"recycling","rules",439
"city","fire",438
"fire","code",438
"ventilation","system",438
"affordable","housing",437
"housing","applications",437
"legal","counseling",437
"customer","satisfaction",433
"satisfaction","survey",433
"bus","stop",430
"city","trees",430
"destroying","city",430
"senior","transportation",430
"transportation","provider",430
"undocumented","immigrants",429
"adult","home",428
"assisted","living",428
"living","facility",428
"friends","caring",426
"mattress","store",426
"person","60",426
"seniors","caring",426
"credit","bureaus",425
"credit","report",425
"free","credit",425
"illegal","defective",423
"improper","illegal",423
"unpermitted","gas",423
"traveling","abroad",421
"business","requirements",419
"information","report",418
"parole","information",418
"parole","officer",418
"parole","violation",418
"round","schedule",416
"19","antibodies",415
"papers","required",414
"rent","assistance",414
"flu","shot",413
"violation","issue",412
"street","vendor",411
"property","transfer",410
"transfer","tax",410
"annual","city",409
"city","event",409
"identity","theft",409
"individuals","prevent",409
"person","selling",409
"prevent","identity",409
"shred","fest",409
"businesses","including",407
"illegal","animal",407
"food","certificate",406
"replacement","request",406
"request","status",406
"biking","riding",402
"fire","alarm",402
"improvement","salesperson",402
"motorized","scooters",402
"people","biking",402
"riding","motorized",402
"salesperson","license",402
"scooters","rollerblading",402
"selling","alcohol",402
"lead","poisoning",400
"business","operating",396
"industrial","properties",393
"fire","safety",392
"properly","secured",392
"report","waste",391
"waste","leaking",391
"nycha","fees",390
"parking","appliances",390
"ambulance","bill",387
"department","emergency",387
"emergency","medical",387
"medical","services",387
"service","dogs",387
"services","ems",387
"quit","smoking",386
"school","building",385
"conditions","caused",382
"free","air",382
"report","unsanitary",382
"school","bus",381
"street","highway",381
"tunnel","closures",381
"building","owners",376
"employment","verification",376
"government","employees",376
"practice","social",376
"report","dense",374
"visible","smoke",374
"homeowner","concerned",367
"request","housing",367
"nyc","teen",365
"connect","walk",363
"families","includes",363
"includes","youth",363
"people","troubled",363
"report","worker",363
"teen","website",363
"troubled","youth",363
"worker","health",363
"worker","safety",363
"youth","connect",363
"block","party",359
"vehicle","stored",359
"fair","parade",356
"official","directory",356
"party","street",356
"building","demolition",355
"illegal","unsafe",355
"employer","identification",351
"federal","employer",351
"city","owned",350
"dca","violation",350
"support","programs",349
"family","homes",347
"public","tennis",345
"tennis","court",345
"15","month",342
"income","seniors",342
"internet","providers",342
"mosquito","season",342
"offer","15",342
"providers","operating",342
"requires","internet",342
"standing","water",342
"nyc","department",340
"transportation","traffic",340
"truck","routes",340
"30","days",338
"vacation","rentals",338
"legal","assistance",335
"control","training",334
"controlling","rats",334
"pest","control",334
"ground","floor",332
"stop","shelter",332
"federal","benefits",331
"income","due",331
"lost","income",331
"related","federal",331
"upcoming","program",331
"including","businesses",328
"school","zone",328
"student's","school",328
"zone","based",328
"notary","public",326
"construction","project",324
"improvement","contractor",324
"liquor","license",324
"mta","transit",324
"transit","ticket",324
"current","home",321
"home","tbra",321
"tbra","tenants",321
"tenants","participants",321
"homeless","adult",320
"construction","projects",319
"serve","food",317
"brokers","including",316
"including","registration",316
"registration","information",316
"sewer","charge",315
"housing","online",314
"online","resources",314
"owned","businesses",314
"resources","services",314
"paternity","form",312
"firearms","permit",311
"medical","exam",311
"puerto","rico",311
"school","medical",311
"illegal","change",309
"legal","certificate",309
"elementary","school",307
"gas","appliance",307
"bus","lanes",305
"construction","restart",304
"restart","safety",304
"building","sign",303
"nyc","ferry",303
"illegal","fireworks",302
"boiler","inspections",300
"building's","dob",300
"dob","boiler",300
"ferry","including",300
"including","routes",300
"lost","item",300
"routes","fares",300
"administrative","code",298
"city","charter",298
"loan","programs",298
"person","defecating",298
"pregnant","women",298
"repair","grant",298
"york","state's",298
"care","payments",297
"deed","fraud",296
"healthy","food",296
"report","deed",296
"19","sample",295
"sample","screening",295
"screening","employees",295
"screening","tool",295
"training","required",295
"autopsy","report",294
"legal","family",294
"camps","day",293
"camps","report",293
"care","workers",293
"conducted","business",293
"day","camps",293
"overnight","camps",293
"paid","care",293
"summer","camps",293
"artist","license",291
"tax","credits",291
"women","owned",290
"free","public",289
"public","wi",289
"wi","fi",289
"8","clients",288
"benefit","programs",288
"driving","parking",288
"film","vehicles",288
"vehicles","driving",288
"authority","bus",287
"bus","station",287
"bus","terminal",287
"fire","report",287
"food","carts",287
"george","washington",287
"poll","worker",287
"port","authority",287
"washington","bus",287
"missing","window",285
"refuses","installation",285
"including","fares",284
"taxis","including",284
"special","event",283
"curb","cut",280
"annual","registration",279
"commercial","spaces",279
"commercial","vehicle",279
"debris","container",279
"floor","commercial",279
"urban","development",278
"chronically","ill",277
"city","homeowner",277
"disabled","children",277
"medical","referrals",277
"referrals","health",277
"april","2nd",275
"care","professional",275
"digital","proof",275
"excelsior","pass",275
"friday","april",275
"including","volunteering",275
"negative","test",275
"officer","similar",275
"professional","including",275
"public","officer",275
"secure","digital",275
"state's","excelsior",275
"test","results",275
"vaccination","sites",275
"commercial","property",274
"water","service",274
"reproductive","health",272
"legal","papers",271
"public","spaces",271
"serving","legal",271
"volunteer","opportunities",270
"eligible","pregnant",269
"women","mothers",269
"damaged","sunken",268
"offering","sexual",268
"bond","amount",266
"inmate's","bail",266
"rain","gardens",266
"nycha","rent",265
"beautify","public",263
"health","spa",263
"spa","membership",263
"summer","school",262
"infections","stis",259
"information","testing",259
"sexually","transmitted",259
"specific","department",259
"transmitted","infections",259
"card","company",258
"credit","card",258
"cement","oil",257
"gasoline","cement",257
"grease","gasoline",257
"oil","sewage",257
"report","grease",257
"sewage","chemicals",257
"sewer","grate",257
"street","sewer",257
"sells","audio",256
"charter","schools",255
"child","safety",255
"recently","released",255
"rubber","tires",255
"housing","quality",253
"quality","inspections",253
"business","owners",252
"illegal","gambling",250
"violence","shelter",250
"swimming","pool",249
"notice","telling",248
"repair","water",248
"telling","property",248
"water","pipes",248
"public","facility",247
"restaurant","public",247
"safety","inspection",247
"2020","census",246
"hate","crime",245
"low","vision",245
"parentage","form",245
"request","streetlight",245
"streetlight","installation",245
"machine","ballot",244
"poll","site",244
"service","laundromat",244
"sexual","assault",244
"site","voting",244
"voting","machine",244
"washes","clothes",244
"request","installation",243
"12","students",242
"concrete","barrier",242
"crash","cushion",242
"cushion","guard",242
"free","summer",242
"guard","rail",242
"missing","crash",242
"replace","traditional",242
"summer","programs",242
"traditional","summer",242
"additional","language",241
"install","locks",241
"interpretation","services",241
"language","services",241
"provide","translation",241
"animal","odor",240
"employment","activities",240
"report","animal",240
"required","employment",240
"billing","issue",238
"credit","funding",238
"credits","training",238
"funding","office",238
"office","space",238
"profit","organizations",238
"space","tax",238
"condo","declaration",237
"camera","judgment",236
"island","rail",236
"rail","road",236
"road","lirr",236
"vehicle's","registration",236
"deferred","repayment",234
"free","deferred",234
"program","providing",234
"propane","tank",234
"repayment","loans",234
"report","standing",234
"retail","liquor",234
"water","outdoors",234
"debt","collection",233
"landlord","fraud",233
"report","tenant",233
"highways","road",231
"overgrown","grass",231
"report","overgrown",231
"road","medians",231
"traffic","islands",231
"irs","employee",229
"private","schools",229
"released","inmates",227
"bike","rack",226
"car","wash",225
"commercial","car",225
"fund","account",225
"denial","removal",224
"adolescent","children",223
"helps","resolve",223
"resolve","conflict",223
"term","setting",223
"internet","plans",220
"qualifying","low",220
"marriage","registration",218
"official","documentation",218
"registration","certificate",218
"cap","fitting",217
"installation","removal",217
"locking","unlocking",217
"owned","property",217
"relocation","locking",217
"removal","relocation",217
"spray","cap",217
"child","missed",216
"environmental","protection",216
"school","transportation",216
"alterations","require",214
"farmers","market",214
"loose","syringes",214
"report","loose",214
"report","prostitution",214
"require","permits",214
"retail","stores",214
"avoiding","cigarette",212
"business","avoiding",212
"cigarette","taxes",212
"electronic","cigarettes",212
"illegal","sale",212
"sell","audio",212
"aids","hospital",211
"dental","insurance",211
"devices","including",211
"donate","buy",211
"hearing","aids",211
"hospital","beds",211
"including","wheelchairs",211
"intervention","program",211
"medical","devices",211
"offering","tax",211
"person","offering",211
"preparation","services",211
"sell","medical",211
"tax","preparation",211
"wheelchairs","hearing",211
"eligible","department",210
"homeless","services",210
"institutional","address",210
"recycling","services",210
"request","trash",210
"services","clients",210
"afford","internet",209
"households","struggling",209
"internet","service",209
"temporary","discounts",209
"deposit","money",208
"inmate","fund",208
"recycling","bins",208
"laundry","services",207
"care","agency",205
"assistance","information",204
"city","parks",203
"electricity","service",203
"heat","water",203
"spray","paint",203
"water","gas",203
"drunk","driving",202
"legal","service",202
"police","seized",202
"public","swimming",202
"registration","system",202
"gas","station",201
"attachment","related",200
"file","attachment",200
"paint","repair",200
"poisoning","lead",200
"poisoning","prevention",200
"amended","return",199
"earned","income",199
"health","effects",199
"existing","permit",196
"film","video",196
"photography","permit",196
"owners","entrepreneurs",194
"facility","apartment",193
"inspection","report",193
"oil","spill",193
"private","home",193
"cleaning","rules",192
"commercial","enforcement",192
"enforcement","routing",192
"property","request",192
"routing","sticker",192
"sidewalk","cleaning",192
"elementary","middle",191
"student","report",191
"excel","academically",190
"free","training",190
"hot","tub",190
"pool","sauna",190
"sauna","hot",190
"spray","ground",190
"tub","steam",190
"intoxicated","person",187
"training","program",187
"u.s","2020",185
"annual","boiler",184
"boiler","inspection",184
"collect","laundry",184
"lama","building",184
"maintenance","issue",184
"manage","stormwater",184
"mitchell","lama",184
"rain","garden",184
"sidewalks","report",184
"stormwater","runoff",184
"violation","issued",184
"alarm","box",183
"service","disruption",183
"undisclosed","service",183
"collection","business",182
"accept","complaints",181
"business","track",181
"cooking","odor",181
"daylight","saving",181
"saving","time",181
"tax","matters",181
"york","suny",181
"cares","coat",180
"coat","drive",180
"preventing","window",180
"window","falls",180
"york","cares",180
"device","designed",178
"rent","repair",178
"report","panhandling",178
"sell","rent",178
"bail","refund",177
"cash","bail",177
"range","hood",177
"refund","information",177
"tax","exemptions",177
"private","individuals",176
"car","seat",175
"free","car",175
"seat","inspection",175
"training","programs",175
"loud","party",173
"window","air",173
"affect","residential",172
"laws","rules",172
"recent","laws",172
"report","misconduct",172
"tow","vehicles",172
"job","training",171
"limousine","black",170
"collect","personal",169
"household","debts",169
"exemptions","abatements",167
"homeowners","including",167
"including","eligibility",167
"licensed","plumber",167
"academy","registration",166
"health","academy",166
"seized","vehicle",166
"sewage","overflow",166
"surplus","auto",166
"vehicle","auctions",166
"age","55",165
"bus","driver",165
"yellow","school",165
"decals","posted",164
"hazardous","material",164
"report","signs",164
"roadway","sidewalk",164
"television","production",164
"carts","report",163
"food","trucks",163
"incorrect","letter",163
"letter","grade",163
"letter","grading",163
"missing","fake",163
"restaurants","food",163
"bar","selling",162
"consumer","information",162
"correct","wages",162
"pedestrian","ramp",162
"recover","money",162
"alzheimer's","disease",159
"disease","including",159
"living","arrangements",159
"school","programs",159
"term","care",159
"action","process",158
"bicycle","safety",158
"childhood","including",158
"deferred","action",158
"maintenance","water",158
"safety","equipment",158
"service","referrals",158
"clinic","run",157
"department","request",157
"education","speaker",157
"safety","education",157
"reducing","health",156
"vehicle","permit",156
"educational","support",155
"property","damaged",155
"assistance","programs",154
"career","ladder",154
"coverage","financial",154
"ladder","program",154
"nurse","career",154
"report","sexual",154
"bright","lights",153
"lot","shining",153
"report","bright",153
"linknyc","kiosk",152
"renew","rent",152
"alarm","range",151
"damaged","sewer",151
"hood","suppression",151
"installation","inspection",151
"line","repair",151
"report","plumbing",151
"service","line",151
"sewer","service",151
"standpipe","installation",151
"payment","policy",150
"accident","involving",149
"fitness","center",149
"hire","vehicle",149
"insurance","information",149
"request","insurance",149
"animal","shelter",147
"children","ages",147
"educational","programs",147
"head","start",147
"advice","loan",145
"amtrak","trains",145
"loan","referrals",145
"management","advice",145
"reopening","requirements",145
"travel","information",145
"boiler","permits",144
"drain","underneath",144
"required","boiler",144
"bug","prevention",143
"control","brochure",143
"permit","required",143
"access","cover",142
"municipal","parking",142
"noisy","utility",142
"utility","access",142
"retaining","wall",141
"accepts","requests",140
"awning","permits",140
"billboard","building",140
"families","move",140
"free","video",140
"homeless","families",140
"incarcerated","loved",140
"participating","public",140
"public","libraries",140
"video","visitation",140
"visitation","service",140
"appointment","register",139
"demand","occupations",139
"examination","appointment",139
"plan","examination",139
"plan","examiner",139
"request","consultation",139
"donate","blood",138
"sell","taxable",138
"tangible","personal",138
"taxable","services",138
"taxable","tangible",138
"water","backflow",138
"deceptive","advertising",137
"lewd","act",136
"bulging","cracked",134
"cracked","defective",134
"fishing","license",134
"prescription","drugs",134
"purchasing","city",134
"required","exams",134
"support","services",134
"report","misleading",133
"owned","parking",132
"parking","facility",132
"city","supported",131
"city","taxes",131
"city","vehicle",131
"clearance","certificate",131
"electronic","equipment",131
"emergency","relief",131
"paid","city",131
"supported","emergency",131
"metro","north",130
"north","railroad",130
"school","teacher",130
"buildings","id",129
"commercial","vehicles",129
"parking","commercial",129
"penalized","department",129
"residential","streets",129
"bill","rate",128
"rate","increases",128
"acid","laser",127
"box","cutters",127
"cutters","etching",127
"etching","acid",127
"group's","television",127
"laser","pointers",127
"media","group's",127
"nyc","media",127
"paint","tobacco",127
"pointers","spray",127
"selling","box",127
"store","selling",127
"blocked","damaged",126
"damaged","dangling",126
"dangling","missing",126
"electronic","sign",126
"highway","sign",126
"noisy","manhole",126
"overhead","electronic",126
"pay","checks",126
"affairs","license",125
"city","marshal",125
"email","claiming",125
"occupancy","tax",125
"scam","email",125
"travel","agency",125
"automotive","heating",124
"backflow","program",124
"cross","connection",124
"industrial","oil",124
"protection","speaker",124
"adult","day",123
"awning","canopy",123
"canopy","marquee",123
"city","university",123
"excelsior","scholarship",123
"free","tuition",123
"law","requiring",123
"minors","overcrowded",123
"private","towing",123
"storm","enclosure",123
"towing","services",123
"woman","owned",123
"york","cuny",123
"certificate","verification",122
"storage","unit",122
"city's","laws",121
"federal","health",121
"housing","discrimination",121
"human","service",121
"resolve","disputes",121
"safe","construction",121
"service","benefit",121
"accept","cash",118
"aids","counseling",118
"counseling","testing",118
"loan","company",118
"repair","shop",118
"treatment","services",118
"alcohol","file",117
"human","rights",117
"public","programs",117
"published","materials",117
"rights","public",117
"sell","alcohol",117
"required","permit",116
"current","inmates",115
"discharge","papers",115
"door","attached",115
"jail","release",115
"job","assistance",115
"provide","job",115
"request","jail",115
"shots","required",115
"waterway","ferry",115
"york","waterway",115
"cashing","business",114
"check","cashing",114
"health","clinics",114
"infant","child",114
"organized","crime",114
"report","organized",114
"aerial","vehicle",113
"bicycle","shop",113
"bike","map",113
"city","bike",113
"drone","formally",113
"location","added",113
"shop","location",113
"unmanned","aerial",113
"vehicle","uav",113
"cream","truck",112
"hazardous","materials",112
"ice","cream",112
"landlords","brokers",112
"lease","vacant",112
"property","managers",112
"receiving","rental",112
"red","lights",112
"report","music",112
"running","red",112
"vacant","apartments",112
"vehicles","running",112
"yorkers","receiving",112
"breaking","recycling",111
"care","equipment",111
"february","12th",111
"friday","february",111
"lawn","care",111
"linc","renewal",111
"lincoln's","birthday",111
"participant","issues",111
"cats","dogs",110
"certification","program",110
"federal","tax",110
"free","crib",110
"houses","cats",110
"pet","shop",110
"refund","law",110
"sells","grooms",110
"supreme","courts",110
"tax","information",110
"brooklyn","manhattan",109
"healthcare","decisions",109
"supervised","living",109
"trash","collection",109
"care","preventative",108
"exploit","immigrants",108
"fraudulent","schemes",108
"health","screenings",108
"mammogram","prenatal",108
"prenatal","care",108
"preventative","care",108
"preventing","mosquitoes",108
"report","individuals",108
"spraying","schedules",108
"water","report",108
"broken","bike",107
"damaged","pedestrian",106
"medicare","fraud",106
"category","complaint",105
"childhood","lead",105
"complaint","type",105
"highway","speed",105
"lead","law",105
"lead","prevention",105
"location","category",105
"prevention","act",105
"speed","limits",105
"automated","teller",104
"based","food",104
"census","bureau",104
"classes","learn",104
"compost","related",104
"flammable","liquids",104
"food","scrap",104
"machine","atm",104
"neighborhood","based",104
"related","workshops",104
"scrap","drop",104
"teller","machine",104
"barber","shop",103
"federal","government",102
"government","jobs",102
"grade","slope",102
"ground","level",102
"including","civil",102
"jobs","including",102
"natural","disasters",102
"naturalization","citizenship",102
"property's","grade",102
"rental","agency",101
"abuse","registry",100
"animal","abuse",100
"car","rental",100
"commercial","driving",100
"gifted","students",100
"impaired","seniors",100
"income","homeowners",100
"physically","impaired",100
"covid","emergency",99
"emergency","rental",99
"federal","stimulus",99
"ny","state's",99
"rent","relief",99
"state's","covid",99
"stimulus","rent",99
"buildings","notice",98
"city","council",98
"city","hotels",98
"defaced","unreadable",98
"hotels","restaurants",98
"licensed","money",98
"money","transmitter",98
"rechargeable","batteries",98
"restaurants","attractions",98
"transmitter","business",98
"licensing","permits",97
"operating","guidelines",97
"parking","cards",97
"water","sprinkler",97
"8","landlords",96
"bring","items",96
"close","water",96
"current","nycha",96
"jersey","transit",96
"leaking","plumbing",96
"plan","tpp",96
"protection","plan",96
"restaurant","business",96
"sell","items",96
"sewer","pipes",96
"tenant","protection",96
"tpp","information",96
"train","system",96
"transit","bus",96
"water","taps",96
"wet","connections",96
"job","placement",95
"building","excavation",94
"burning","garbage",94
"excavate","property",94
"illegal","incinerator",94
"nearby","building",94
"reducing","unwanted",94
"repair","electronic",94
"report","burning",94
"unwanted","mail",94
"beach","maintenance",93
"rape","incest",93
"request","social",93
"billboard","poster",92
"escalator","codes",92
"fabric","sign",92
"flexible","fabric",92
"follow","permit",92
"health","patients",92
"island","railway",92
"maintain","city",92
"permit","regulations",92
"treatment","plans",92
"tree","beds",92
"dumping","clean",91
"littering","signs",91
"beer","wine",90
"commercial","lease",90
"construction","sites",90
"dcas","managed",90
"handles","bankruptcy",90
"lease","related",90
"license","tax",90
"managed","building",90
"potter's","field",90
"public","cemetery",90
"retail","beer",90
"helps","unemployed",89
"home","instruction",89
"offer","services",89
"sound","permit",89
"student","qualifies",89
"adult","families",88
"apartments","legally",88
"cellar","apartments",88
"child's","adoption",88
"cypress","hills",88
"educational","events",88
"emergency","plan",88
"emergency","preparedness",88
"flavored","tobacco",88
"hills","renovate",88
"including","tips",88
"preparedness","including",88
"request","rental",88
"school","services",88
"schools","students",88
"selling","flavored",88
"tips","educational",88
"landmark","building",87
"recreational","facilities",87
"direct","people",86
"office","buildings",86
"school","meals",86
"sell","fresh",86
"derrick","operation",85
"diabetes","developed",85
"diabetes","including",85
"empowerednyc","program",85
"including","diabetes",85
"permit","license",85
"school","renovation",85
"sell","electronic",85
"sidewalk","repairs",85
"yorkers","start",85
"conditions","operating",84
"escalator","inspector",84
"fast","food",84
"food","allergies",84
"food","employers",84
"offer","predictable",84
"permit","violating",84
"pet","store",84
"protecting","customers",84
"requiring","retail",84
"safety","issue",84
"unhealthy","animal",84
"violating","city",84
"acetylene","tank",83
"care","options",83
"commission","tlc",83
"health","speaker",83
"homeless","shelters",83
"information","yellowcabnyc.com",83
"limousine","commission",83
"official","website",83
"taxi","information",83
"tlc","website",83
"design","construct",82
"food","waste",82
"green","infrastructure",82
"green","roofs",82
"infrastructure","practices",82
"maintain","sustainable",82
"multiagency","effort",82
"sustainable","green",82
"avoid","internet",81
"internet","scams",81
"tissue","donor",81
"air","pollution",80
"building","facility",80
"dob","covid",80
"government","employee",80
"official","building",80
"pack","food",80
"prepare","store",80
"process","prepare",80
"public","official",80
"safety","guidance",80
"sanitation","speaker",80
"sold","directly",80
"counterfeit","items",79
"electronic","cigarette",79
"employment","agency",79
"including","women",79
"owned","minority",79
"report","stores",79
"restaurants","bars",79
"selling","counterfeit",79
"support","businesses",79
"workshops","assistance",79
"11","98",78
"98","facade",78
"building","facade",78
"college","students",78
"facade","inspections",78
"facade","safety",78
"law","11",78
"mortgage","relief",78
"required","building",78
"safety","program",78
"bisexual","transgender",77
"extinguisher","servicing",77
"fire","extinguisher",77
"gay","bisexual",77
"groom","pets",77
"lesbian","gay",77
"portable","fire",77
"automobile","business",76
"buildings","dob",76
"dob","document",76
"false","information",76
"nyc","housing",76
"paint","odor",76
"report","spray",76
"vacancy","survey",76
"care","expenses",75
"charity","organization",75
"children","3",75
"city's","gardening",75
"distributing","flyers",75
"gardening","program",75
"household","incomes",75
"including","vehicles",75
"individual","distributing",75
"lanes","designated",75
"multiple","people",75
"nyc","tax",75
"passenger","vehicles",75
"posting","signs",75
"property","including",75
"traffic","lanes",75
"construct","pipe",74
"due","returns",74
"file","past",74
"freelance","workers",74
"opiate","overdose",74
"outstanding","tax",74
"owe","taxes",74
"past","due",74
"pay","outstanding",74
"pipe","scaffolding",74
"preventing","opiate",74
"tax","amounts",74
"aging","speaker",73
"bronx","brooklyn",73
"cat","initiative",73
"city","bills",73
"community","cats",73
"county","names",73
"fees","online",73
"feral","cat",73
"gather","indoors",73
"individuals","parents",73
"initiative","nycfci",73
"investigate","asbestos",73
"lgbtq","individuals",73
"manhattan","queens",73
"nyc","feral",73
"nyc","residents",73
"questioning","lgbtq",73
"truck","traffic",73
"ferry","terminals",72
"streets","parks",72
"subways","streets",72
"survey","conducted",72
"treatment","plant",72
"automated","external",71
"chronic","diseases",71
"cost","health",71
"diabetes","heart",71
"external","defibrillator",71
"health","screening",71
"heart","disease",71
"city","landmarks",70
"cooking","oil",70
"dispute","resolution",70
"electrician's","license",70
"historic","sites",70
"internship","programs",70
"abandoned","properties",69
"advertising","abandoned",69
"advise","tenants",69
"authorized","parking",69
"defective","metal",69
"gas","leak",69
"list","advertising",69
"metal","sidewalk",69
"parking","space",69
"sex","offender",69
"sidewalk","grating",69
"workers","compensation",69
"cardiopulmonary","resuscitation",68
"city","repaired",68
"drug","plan",68
"emergency","transfer",68
"free","class",68
"nycha","emergency",68
"prescription","drug",68
"report","telemarketers",68
"rules","programs",68
"sexual","abuse",68
"telemarketers","soliciting",68
"text","messages",68
"traffic","safety",68
"transfer","information",68
"violence","sexual",68
"19","mortgage",67
"appointment","online",67
"broken","damaged",67
"city","install",67
"counseling","covid",67
"damaged","dirty",67
"forbearance","loan",67
"foreclosure","housing",67
"funeral","director",67
"licensed","electrician",67
"loan","modifications",67
"pay","phone",67
"recruiting","transporting",67
"relief","forbearance",67
"residential","driveway",67
"transporting","selling",67
"anti","sexual",66
"disturbs","asbestos",66
"electrical","wiring",66
"harassment","training",66
"install","electrical",66
"notification","required",66
"19","capacity",65
"capacity","rules",65
"quality","safety",65
"sauna","maintenance",65
"violating","covid",65
"benchmarking","law",64
"cool","roof",64
"cool","roofs",64
"corps","program",64
"cost","cool",64
"dry","cleaner",64
"eligible","building",64
"federal","job",64
"free","mediation",64
"install","cool",64
"job","corps",64
"landmark","buildings",64
"law","84",64
"life","disputes",64
"mediation","service",64
"nightlife","establishments",64
"pedestrian","bridges",64
"resolving","quality",64
"roof","installation",64
"service","dedicated",64
"emergency","events",63
"island","tramway",63
"roosevelt","island",63
"100","employees",62
"11","2001",62
"alert","devices",62
"botanical","gardens",62
"crossing","guard",62
"defective","speed",62
"financial","compensation",62
"loan","guarantees",62
"medical","alert",62
"physical","health",62
"provide","recommendations",62
"reduce","air",62
"september","11",62
"terrorist","attack",62
"celebration","taking",61
"community","college",61
"december","31",61
"eve","celebration",61
"thursday","december",61
"times","square",61
"year's","eve",61
"bicycle","helmet",60
"foreclosure","process",60
"free","bicycle",60
"horse","stable",60
"multiple","dwellings",60
"petting","zoo",60
"public","auctions",60
"rem","foreclosure",60
"sprinkler","system",60
"asbestos","investigator",59
"certified","asbestos",59
"firearm","licenses",59
"frozen","fruit",59
"health","information",59
"nyc","condoms",59
"people","traveling",59
"request","nyc",59
"smoke","free",59
"animal","facility",58
"asbestos","exposure",58
"assistance","specifically",58
"boarding","facility",58
"facility","petting",58
"governors","island",58
"groomer","horse",58
"kennel","groomer",58
"perform","plumbing",58
"public","citybench",58
"shelter","kennel",58
"stable","boarding",58
"suny","colleges",58
"unpermitted","animal",58
"wastewater","treatment",58
"york","harbor",58
"bathroom","requirements",57
"blood","pressure",57
"broadcast","television",57
"camp","day",57
"channel","rescan",57
"city","comptroller",57
"day","camp",57
"education","training",57
"inspection","information",57
"metal","barricade",57
"nycha","resident",57
"overnight","camp",57
"park","building",57
"park","playground",57
"placement","assistance",57
"police","sawhorse",57
"public","bathroom",57
"request","education",57
"sawhorse","cement",57
"summer","camp",57
"television","channel",57
"unlocked","park",57
"collection","bin",56
"communicable","disease",56
"doctor","nurse",56
"fight","parking",56
"meter","inspector",56
"perform","structural",56
"protection","dep",56
"structural","welding",56
"vehicle","owners",56
"congestion","surcharge",55
"gynecology","services",55
"hire","vehicles",55
"hotel","motel",55
"improvement","contractors",55
"iphone","ipad",55
"pilot","program",55
"public","sidewalk",55
"residential","properties",55
"sell","newspapers",55
"administration","hra",54
"bike","share",54
"change","requirements",54
"city","flags",54
"dockless","bike",54
"efficiency","grade",54
"energy","efficiency",54
"food","pantry",54
"grade","requirements",54
"hra","food",54
"law","energy",54
"learning","disabilities",54
"lien","sales",54
"nyc","benchmarking",54
"offers","cash",54
"police","precinct",54
"public","playgrounds",54
"schedule","change",54
"sewer","debt",54
"share","pilot",54
"soup","kitchen",54
"temporary","schedule",54
"body","camera",53
"bulletins","guides",53
"camera","footage",53
"claim","tax",53
"eating","healthy",53
"floor","businesses",53
"government","construction",53
"nypd","police",53
"owned","public",53
"plaza","privately",53
"pocket","park",53
"poorly","maintained",53
"posted","hours",53
"public","plaza",53
"space","pops",53
"stop","report",53
"tax","returns",53
"yorkers","complete",53
"breast","examinations",52
"clinics","offering",52
"offering","mammograms",52
"99","copies",51
"card","reader",51
"collection","agencies",51
"cultural","institutions",51
"dessert","machine",51
"ebt","card",51
"frozen","dessert",51
"literature","item",51
"managing","debt",51
"notario","publico",51
"sanitation","literature",51
"store's","ebt",51
"trauma","scene",51
"write","english",51
"abuse","crime",50
"airline","safety",50
"crash","barriers",50
"health","risks",50
"loft","tenants",50
"registry","including",50
"report","gunfire",50
"residents","convicted",50
"resolving","disputes",50
"secondhand","smoke",50
"train","service",50
"account","issue",49
"basin","installation",49
"batteries","report",49
"blood","lead",49
"existing","bus",49
"lead","tests",49
"nail","salon",49
"nyc311","service",49
"online","account",49
"report","suspected",49
"sells","rechargeable",49
"snap","benefits",49
"suspected","terrorist",49
"terrorist","activity",49
"track","nyc311",49
"1","2",48
"credit","terms",48
"cuny","college",48
"free","swim",48
"heating","oil",48
"home","heating",48
"illegal","credit",48
"imposes","illegal",48
"improper","contract",48
